id	off	dup	jp	en	kr
MSG:4:278	021C2F	MSG:0:278	108301ca1bab0265025b850a849888ab1c00	They are\nnearly{D}\nbetter.	조금만 더 있으면\n기운을 차릴 거예요
MSG:4:279	021C41	MSG:0:279	10b73d3d3d00	Ah...	아아…
MSG:4:280	021C47	MSG:0:280	0265025b840249853d3d00	Better!	혈색이 돌아와요…
MSG:4:281	021C52	MSG:0:281	10979e8312a2a3118e1c00	Thank you.	고맙습니다
MSG:4:282	021C5D	MSG:0:282	ac121403729c1b82111188939600	How can I{D}\nrepay you?	뭐라고 감사드려야 할지
MSG:4:283	021C6B	MSG:0:283	108801aebc1f960a0144abd33bfc8584bc820a023d9dab11989dab1c00	My\nchild\nbecame a{D}\ntoad to\nplay in a\nfountain.	우리 애가 글쎄\n샘에서 두꺼비가 돼서\n놀고 있지 뭐예요
MSG:4:284	021C88	MSG:0:284	140338ab2c023dae1f1184b700	I want{D}\nto go play.	밖에서 놀고 싶다~
MSG:4:285	021C95	MSG:0:285	14034380bd9d890a022101af025c84c0c1d2e09e02438082980af8edf45ded8c023dae85111788ab1bbf3f00	Maybe my\nbrother went\nto check the{D}\ndungeon with\nthe mysterious\nitems?	오빠는\n신기한 아이템이 떨어져 있는\n던전에 놀러 가는 거지?
MSG:4:286	021CC1	MSG:0:286	101f1b92019e161f1184b700	I want{D}\nto go!	나도 가고 싶다~
MSG:4:287	021CCD	MSG:0:287	9bb7110a14034380bd9d10979e831200	Wah!{D}\nThanks,\nbrother!	와아\n오빠 고마워
MSG:4:288	021CDD	MSG:0:288	1415101a9d9e870a109d8e97d33bfc8584bc82023daf84bc8200	Mom said less\nplaying as a{D}\ntoad in\nfountains.	엄마가 말이야\n두꺼비가 돼서 너무 놀지 말래
MSG:4:289	021CF7	MSG:0:289	15849701f6168401ef850a84bc1f9b8700	This\nvillage{D}\nwill\nkeep{D}\ngrowing.	꽤 큰 마을이\n됐네요
MSG:4:290	021D08	MSG:0:290	8ea88ea80a159b989b8700	I willknow{D}\nsome\nday.	아직도\n변할 거예요
MSG:4:291	021D13	MSG:0:291	8ea82c159b9883199a9e0a10989b9500	I am\ncloser to{D}\nknowing!	아직 변할 곳이\n있어요
MSG:4:292	021D23	MSG:0:292	921201ca1b8485150a159b989b9500	Soon,\nI will{D}\nunder-\nstand!	조금 더 뭔가\n변할 거예요
MSG:4:293	021D32	MSG:0:293	1ca2119b0a1cad961b1101ef8700	The\nvillage{D}\nis\ngreat,no?	굉장해요\n멋진 마을이네요
MSG:4:294	021D40	MSG:0:294	0181152c018f1f808502bebc1f88890a1919a8bc1f8400	This is\nwhere we{D}\nmet,yes?	분명,자네들을 만난 게\n여기였지
MSG:4:295	021D57	MSG:0:295	0404c0d3e60400018f890a023901b1a89a12153d3d3d00	Will <04>Atla<00>\nbe OK...?	<04>아트라<00> 군은\n무사할까…
MSG:4:296	021D6E	MSG:0:296	9b1f1b892c198802909c0a92bc8301f616171b820d0a198801ef9c941f15850a1b1f1188a89500	I want to\nexpand thefield for\nour{D}\nvillage!	나는 이 밭을\n더 넓혀서{D}\n이 마을을 풍요롭게\n만들고 싶다네
MSG:4:297	021D95	MSG:0:297	c5c5cb9e841784bc821b8ebc1f00	A scarecrow\nis missing.	허수아비가 없어져 버렸어
MSG:4:298	021DA3	MSG:0:298	028392027297034a8e998211841188850af8edf45ded892c1e198510980d0aac121b828488153d3d3d00	Nobody is\npossessed\nbut a{D}\ndungeon is\nstill over\nthere...	아무도 사로잡히지 않았는데\n던전은 저기 있어{D}\n어째서일까…
MSG:4:299	021DCD	MSG:0:299	f8edf45ded890283158802fa036a9c9283850a1e1985026c9e980d0aab892c02838802fa036a8488153d3d00	Dungeons are\nbased on{D}\ndesires,but\nI wonder{D}\nwhose desires\nthese are?	던전은 누군가의 욕망을\n바탕으로 펼쳐지지{D}\n그럼 누구의 욕망일까…
MSG:4:300	021DF9	MSG:0:300	c15eedd39c015c8e1c153f0c00	See event?¶	See event?¶
MSG:4:301	021E06	MSG:0:301	849d93879d840a8ea893bc8200	I am\ndoing{D}\nsome\nthing.	Wait\nnot done yet
MSG:4:302	021E13	MSG:0:302	ac999c11a4989d933f0c00	Which one?¶	Which one?¶
MSG:4:303	021E1E	MSG:0:303	1811a3118916be12dbe6f00f0acbd4e7c4dbe6f00f0f121303570ac3c0ea8802360f0f0f0f839101b00affe7edc788c53bfc0f153c01100a9b16014888c53bfc0f0fad1803350ae2d5cf3b1a9dc6edcb0f0f02320acaedf83b8802360f0f0f0f0f0f0a93919300	Shop flag\nScenario flag\nAero Book\nBlink Card\nSpring Card\nMonitor\nThunder Book\nExit	Shop flag\nScenario flag\nAero Book\nBlink Card\nSpring Card\nMonitor OFF\nThunder Book\nExit
MSG:4:304	021E85	MSG:0:304	3030300a3130300a3135300a3230300a3235300a3330300a93919300	000\n100\n150\n200\n250\n300\nEnd	000\n100\n150\n200\n250\n300\nExit
MSG:4:305	021EA1	MSG:0:305	1a111bbf0afce810830aa811329b0aa811339b0a93919300	Start\nChip\nPart 2\nPart 3\nEnd	Start\nChip after\nPart 2\nPart 3\nExit
MSG:4:306	021EB9	MSG:0:306	30300a31300a32300a33300a34300a35300a93919300	00\n10\n20\n30\n40\n50\nEnd	00\n10\n20\n30\n40\n50\nExit
MSG:4:307	021ECF	MSG:0:307	30300a33300a35300a37300a93919300	00\n30\n50\n70\nEnd	00\n30\n50\n70\nExit
MSG:4:308	021EDF	MSG:0:308	e2d5cf3b1a9d8981159b8411ab0c00	Do not use¶	No Monitor¶
MSG:4:309	021EEE	MSG:0:309	0f30300a0f31300a0f32300a0f33300a0f34300a0f35300a0f36300a0f37300a0f38300a0f39300a3130300a93919300	00\n10\n20\n30\n40\n50\n60\n70\n80\n90\n100\nEnd	 00\n 10\n 20\n 30\n 40\n 50\n 60\n 70\n 80\n 90\n100\nExit
MSG:4:310	021F1E	MSG:0:310	9512191e210a191297bd17887fc1edd3892c023693d1e12cc7e69c0a035701ba85033282981983ab1c0ae0e79c1b8281bc198ea585d2e97fc53bfcab01ef8c0a025abc824c569c10a18e1bbf120a0f0f0f0f0f0f0f159d1bbe120f01fb01ef02cc024d0f959700	Welcome! It is\neffective to make\nsure you raise\nBooks,Talons,{100}\nSaddles. Increase\nyour level without{D}\noverdoing it by\nusing Teleport\nCards to return to\nthe village.\n-Director Nakamura\nKouichi	환영합니다!\n공략 포인트는 책,발톱,안장을\n잘 키우는 것입니다\n무리하게 파고들지 말고 텔레포 카드로\n마을에 돌아와 LV를 올립시다\n    감수 나카무라 코이치
MSG:5:0	02826E	MSG:0:0	0402cd3bff04001b8e1c153f0c00	<02>Save<00>?¶	<02>세이브<00>할까요?¶
MSG:5:1	02827C	MSG:0:1	0402cd3bff040001fbab1c0a0402e1e2e73bc53bfc04009c0a0292158411ab17a81a110c00	<02>Saving<00>...\nDo not touch the\n<02>Memory Card<00>¶	<02>세이브<00> 중입니다\n<02>메모리 카드<00>를\n빼지 마세요¶
MSG:5:2	0282A1	MSG:0:2	01c501b3015f0f0706efe80c00	GP{7:06}Gil¶	소지금 {7:06}길¶
MSG:5:3	0282AE	MSG:0:3	0f0402cd3bff0400850271028d1b8e1b1f00	<02>Save<00> failed.	 <02>세이브<00>에 실패했습니다
MSG:5:4	0282C0	MSG:0:4	0402e1e2e73bc53bfc04009e0a1a1abc82118e1d9d00	There is no\n<02>Memory\nCard<00>.	<02>메모리 카드<00>가\n꽂혀 있지 않습니다
MSG:5:5	0282D6	MSG:0:5	0f890f110a0f11111300	Yes\nNo	 예\n 아니오
MSG:5:6	0282E0	MSG:0:6	ac8802af8c019f978e1c153f0c00	Floor?¶	몇 층으로 내려갈까요?¶
MSG:5:7	0282EE	MSG:0:7	d3e6277da885bf3c9d070000	A trap!{7:00}	함정이지롱~{7:00}
MSG:5:8	0282FA	MSG:0:8	0f0f0f158eac0f0f0f0c00	Furnace¶	   용광로   ¶
MSG:5:9	028305	MSG:0:9	e7cac1c7e85f27c7cc0c00	Recycle¶	리사이클 박스¶
MSG:5:10	028310	MSG:0:10	118080800a199dac89849da83c00	Whooa<\n{D}What\nhappened?	아야야야\n이번엔 또 뭐야~
MSG:5:11	02831E	MSG:0:11	849da82c01c201768801e215950d0a9d3f0a01c201768801e2a8bc823f00	Wah!{D}\nIn front\nof the inn?{D}\nWhy?	뭐야,여관 앞이잖아{D}\n응?\n여관 앞이라고?
MSG:5:12	02833C	MSG:0:12	8eb72ca88e1a99808ebc1f929d890a1bbf129e84111500	Nothing we\ncan do about{D}\nbeing\ntricked.	뭐,속아 넘어간 건\n어쩔 수 없지
MSG:5:13	028353	MSG:0:13	ac12939610880217ebe6023301ae880ad05dc95f9e1988f8edf45ded880ad6cb961b118400	The straw\nhat chocobo\nseems to be{D}\nthe keeper\nof the\ndungeon.	아무래도 저 밀짚모자 쓴\n초코보가 이 던전의\n주인인 것 같아
MSG:5:14	028378	MSG:0:14	1e9d84191fb719881a110aac12ab92111100	We best\nmove on.	그런 건 이제 와서\n아무래도 좋아
MSG:5:15	02838A	MSG:0:15	9512892c1088f8edf45ded880a01fb8589e9c084c0c1d2e09e0aacbc80bd97109815921b999d0abc821983a89500	The main\nthing is,\nthere is\nprobably{D}\ntreasure\ninside that\ndungeon...	요컨대,저 던전\n안에는 레어 아이템이\n잔뜩 있을지도 모른다\n이거지
MSG:5:16	0283B8	MSG:0:16	1e99a4bd2cc4e98901c0911e12840a83199a9c01f81b82179815961a0d0a04040b040089f8edf45ded850a019f978211178885021e02408401e6010c0a9c01dc139a950d0a1e99a4bdb78700	Anyway,\nwhile I\nfind us a{D}\nplace to\nstay,you\nshould{D}\nprepare to\nexplore,\n<04>{B}<00>!	그럼,난 살 만한 곳을\n찾아볼 테니까{D}\n<04>{B}<00>,넌 던전에\n내려갈 준비를 해 둬{D}\n그럼 나중에 봐
MSG:5:17	028404	MSG:0:17	93b70a1196bc1bbd1100	Hello,\nthere!	여어\n어서 와
MSG:5:18	02840E	MSG:0:18	026e027c01768c9512191e0a84859c026e027c1b8e1bbf1200	Welcome\nto my{D}\nForge.\nWant to\nfuse?	합성소에 잘 왔어\n뭘 합성할까?
MSG:5:19	028427	MSG:0:19	018fa8873f0d0a1abc16881ca2170a0265025b84e23bf0e7880a02a20282bc82888900	You\nfriends\nwith{D}\nthe hypermoogle\nfrom{D}\nbefore?	너구나?{D}\n아까 그 엄청\n활기찬 모그리의\n친구라는 게
MSG:5:20	02844A	MSG:0:20	0265025b84e23bf0e784960a01ef01fe8802528c019ebc1f950d0a102c1e121e120d0a1e881280022e9bbc1f0a01c802159c1c9815960d0a1e888316850a0241821799958400	That\nenergetic{D}\nmoogle\nwent to{D}\nsee the\nmayor.{D}\nMy shop\nopens soon{D}so please\ncome by{D}\nthen!	활기찬 모그리라면\n촌장님 댁에 갔어{D}\n아,맞다 맞다{D}\n조만간 색다른\n장사를 시작할 테니까{D}\n그때\n와 줘
MSG:5:21	028490	MSG:0:21	01ef01fe88025215113f0d0a5fc78819880252881ca00a01a5880252a8950d0a1e19880404db2627c704001a9d9e0a198801ef8801ef01fe1a00	The mayor?{D}\nGo left\nfrom here!{D}\nThe villagemayor,{D}\n<04>Fawkes<00>\nis there.	촌장님 댁 말이야?{D}\n우리 집 바로\n왼쪽 집이야{D}\n거기 <04>포크<00> 씨가\n이 마을 촌장이지
MSG:5:22	0284CA	MSG:0:22	8ea81988025902549e0a020a1584119da800	My\nmachine{D}\nis not\nrunning.	아직 이 기계가\n안 움직여
MSG:5:23	0284DC	MSG:0:23	1988025902541ca0850acafe821b8e129da80d0a8485151111c0c1d2e09e0a84111584b700	My machine\nis rusty.{D}\nIf there\nwas an{D}\nitem to\nhelp...	이 기계는 금방\n녹이 슬어 버려{D}\n뭔가 좋은 아이템\n없으려나
MSG:5:24	028501	MSG:0:24	101010102c100a1e1e2c1e88c53bfc890a84842c849da8113f00	Ahhhh,\nthat!{D}\nThat\ncard! Whatis that?	아아아아,아\n그그,그 카드는\n뭐,뭐야?
MSG:5:25	02851B	MSG:0:25	024c12950a1999a4bd841100	Not\nthis.	아니야\n이게 아니야
MSG:5:26	028527	MSG:0:26	1414210a1999892100	Ah,\nthis!	오오!\n이건!
MSG:5:27	028530	MSG:0:27	93bcb2971e12a80a1999a82100	This\nwill{D}\ndo it!	역시 그렇군\n이거야!
MSG:5:28	02853D	MSG:0:28	018f210a1ca2119519992100	You!\nAmazing!	너!\n이거 굉장해!
MSG:5:29	028549	MSG:0:29	10bc210af2e1ed00	Ah!	앗!\n미안
MSG:5:30	028551	MSG:0:30	c53bfc2c15bc82850a0153bc80bdbc1f9500	Sorry!{D}\nI ended\nup{D}\nusing thecard.	카드,멋대로\n써 버렸어
MSG:5:31	028563	MSG:0:31	ab922c025902549e020a111f15960a03401b821799958400	But now,\nit runs!{D}\nForgive\nme!	그래도 기계가 움직였으니\n용서해 줘
MSG:5:32	02857B	MSG:0:32	1e88159b97850a31017da818ca3bfecc1c98159600	As an\napology{D}\nuse it\nonce,free.	그 대신\n1번은 공짜로 해 줄게
MSG:5:33	028590	MSG:0:33	102c19880259025488031a012a9c0a1b828415bc1f958400	Ah,I\nnever{D}\nexplained\nit...	아,이 기계 설명을\n안 했지
MSG:5:34	0285A8	MSG:0:34	1e122c198802590254191e9e0ac7eb83c7eb9c01a4a6820a02b51b11c7eb851c9802590254a800	This\nmachine can\nfuse{D}\ntogether\ntwo of\nyour tools.	그래,이 기계야말로\n도구와 도구를 섞어서\n새 도구로 만드는 기계야
MSG:5:35	0285CF	MSG:0:35	133f0a95179b159684113f00	Eh?\nTell you{D}\nmore?	응?\n잘 모르겠다고?
MSG:5:36	0285DB	MSG:0:36	133c832c0339035f8502661283a88400	How to say...	음~ 간단히 말하자면
MSG:5:37	0285EB	MSG:0:37	1e88018f8801b3bc821198d1e10a1e122cd1e19c328111991f960a02b51b11d1e18501de8e99022e9b9800	Those\nTalons you\nhold. Put{D}\ntwo of\nthem in to\ncreate a{D}\nnew one.	네가 가진 그 발톱\n그래,발톱을 2개 넣으면\n새 발톱으로 다시 태어나지
MSG:5:38	028616	MSG:0:38	1e88018f8801b3bc821198c7e60a1e122cc7e69c328111991f960a02b51b11c7e68501de8e99022e9b9800	Those\nSaddles you\nhold. Put{D}\ntwo of\nthem in to\ncreate a{D}\nnew one.	네가 가진 그 안장\n그래,안장을 2개 넣으면\n새 안장으로 다시 태어나지
MSG:5:39	028641	MSG:0:39	01e6010cab169892889c328111991f960a02b51b11e2d88501de8e99022e9b989da800	Put two\nequippable{D}\nitems in to\nmake a new\none.	장비품을 2개 넣으면\n새 물건으로 다시 태어나지
MSG:5:40	028664	MSG:0:40	3d3dd1e13f0a018f2c1e88d1e189ac19ab0a01ba850210991f9da83f00	...\nTalons?\nWhere did{D}\nyou find\nthose\nTalons?	…발톱?\n너,그 발톱은 어디서\n손에 넣은 거야?
MSG:5:41	028681	MSG:0:41	3d3dc7e63f0a018f2c1e88c7e689ac19ab0a01ba850210991f9da83f00	...\nSaddle?\nWhere did{D}\nyou find\nthose\nTalons?	…안장?\n너,그 안장은 어디서\n손에 넣은 거야?
MSG:5:42	02869E	MSG:0:42	1e121113ad2c018f0a1e99892c849da8113f0aac19ab01ba850210991f9da83f00	Speaking\nof which\nwhat is{D}\nthat?Where\nis it\nfrom?	그러고 보니,너\n그건 뭐야?\n어디서 손에 넣었어?
MSG:5:43	0286BF	MSG:0:43	1e9989dadfd13f00	Secret?	그건 비밀?
MSG:5:44	0286C7	MSG:0:44	025b858498a4bd8411150a025f138217999500	Curious!\nTell me!	궁금하잖아\n알려 줘
MSG:5:45	0286DA	MSG:0:45	f8e13f00	No?	안 돼?
MSG:5:46	0286DE	MSG:0:46	123c9d0a025b858498a73c00	Hm...{D}\nHow\nodd.	으음~\n궁금하다~
MSG:5:47	0286EA	MSG:0:47	849da8bc823f0af8edf45deda8bc823f00	What?\nA dungeon?	뭐라고?\n던전이라고?
MSG:5:48	0286FB	MSG:0:48	123c9d0a0404c5dfe67b7b04001a9d92027b0364a818ac0af8edf45ded92025b85849884b700	I worry for\n<04>Camillas Dad<00>\nbut also{D}\nthe dungeon\n...	으음~\n<04>카미라 아빠<00>도 걱정이지만\n던전도 궁금하네
MSG:5:49	028721	MSG:0:49	31017dca3bfecc1c98bc820a036f035ba8bc1f8700	You were\npromised{D}\none free\ntry.	1번 공짜로 해 주기로\n약속했었지
MSG:5:50	028736	MSG:0:50	1988070081ab111115113f0f0c00	{7:00}	이거 {7:00}개면 될까?¶
MSG:5:51	028744	MSG:0:51	0700efe80a021e0240a818ac111115843f0f0f0c00	{7:00}	{7:00}길\n필요한데 괜찮겠어?¶
MSG:5:52	028759	MSG:0:52	01a802c92c8e1001fd01ae9e024a119da80a1088c53bfc88019a1601289e0a841784bc82161f8815843f00	Lately it\nhas not\nworked.{D}\nPerhaps the\nCard has\nworn off?	요즘 또 상태가 안 좋아\n그 카드의 효과가\n다 떨어졌나?
MSG:5:53	028784	MSG:0:53	1ab72cac9dac9d0241821799950a92bc8314015f9c02e691820d0a0404cad5c004009c19198c01979dab0a11bc1bbf850369961c9da800	You keep\ncoming{D}\nback! After\nsaving more{D}\nmoney,I\nwill ask{D}\n<04>Sania<00> to\nlive here.	자,계속 찾아와 줘\n돈을 더 모아서{D}\n<04>사니아<00>를 여기로 불러\n함께 살 거야
MSG:5:54	0287BB	MSG:0:54	93bc832c0404cad5c004009e02418217991f950a19991596922c1988140287ab0a026e027c1b8217999500	<04>Sania<00> is\nfinally here!\nKeep fusing{D}\nhere from\nnow on!	드디어 <04>사니아<00>가 와 줬어\n앞으로도 이 가게에서\n합성해 줘
MSG:5:55	0287E6	MSG:0:55	89a4918e1b820a0404cad5c004008311118e1c00	Hello!{D}\nI am\n<04>Sania<00>.	처음 뵙겠습니다\n<04>사니아<00>라고 해요
MSG:5:56	0287FA	MSG:0:56	1181920404e6ccc704009e0a141d9b8584bc828e1c00	<04>Rask<00> is\nalways{D}\nhelping\nme.	늘 <04>라스크<00>가\n신세 지고 있어요
MSG:5:57	028810	MSG:0:57	9b1f1b929e9dad978e1c15960a10841f922c9e9dadbc8217a81a118700	I am doing\nmy best,so{D}\nyou do the\nsame!	저도 열심히 할 테니\n당신도 힘내세요
MSG:5:58	02882D	MSG:0:58	ac121c983f0a328188026e027c15113f0a1e9983922c338115113f0c00	So,want\nto fuse 2?\nOr 3?¶	어떻게 할래?\n2개 합성?\n아니면 3개?¶
MSG:5:59	02884A	MSG:0:59	3281880a3381880a939182141700	2\n3\nQuit	2개\n3개\n그만둔다
MSG:5:60	028858	MSG:0:60	14933f0a1e88c53bfc89849da83f0a80bfbc83015c1d8217999500	Oh? What\nis that\ncard?{D}\nCould I\nsee?	어라?\n그 카드는 뭐야?\n잠깐 보여 줘
MSG:5:61	028873	MSG:0:61	192c1999892100	What?	이,이건!
MSG:5:62	02887A	MSG:0:62	10210ff2e1ed0a8e1f93bc1f9500	Sorry!\nI did{D}\nit\nagain!	앗!미안\n또 저질렀어
MSG:5:63	028888	MSG:0:63	19999c10a19815960a03401b8217999500	Please\nforgive{D}\nme.\nHere.	이걸 줄 테니까\n용서해 줘
MSG:5:64	028899	MSG:0:64	81110154bc1f9da818ac0a1faf9d015313988301af1200	This was\nmade.{D}\nYou can\nuse it.	그냥 만들어 본 건데\n아마 쓸 만할 거야
MSG:5:65	0288B0	MSG:0:65	1faf9dc0c1d2e09c31810a01fa035788ac19158c010d9dab1799980d0a02a60202ab892c018f8802528c0a036dbc8217989500	This item\ncan return{D}\nan item to\nyour home.	아마 아이템을 1개\n지상 어딘가로 옮겨 줄 거야{D}\n예정대로라면 너희 집으로\n돌아올 거야
MSG:5:66	0288E3	MSG:0:66	ac121b1f3f0a8e1fd2e97f5f27c7cc9e119888153f00	What is\nit? Another{D}\nTeleport Box?	무슨 일이야?\n또 텔레포 박스가 필요해?
MSG:5:67	0288F9	MSG:0:67	89112c1999ab111100	Yes,\nhello.	자,이거면 됐어
MSG:5:68	028902	MSG:0:68	01b7892c025902549c0a7beb3bc0277d1b1f9da800	I powered\nthe{D}\nmachine.	실은,기계를\n파워업했어
MSG:5:69	028917	MSG:0:69	026e027c1c988316852ccfd79301b79c0a11bc1bbf8501a4a69819839eab16989da800	When fusing\nyou can also{D}\nadd a seed or\nnut.	합성할 때 씨앗이나 열매를\n같이 섞을 수 있게 됐어
MSG:5:70	02893A	MSG:0:70	0404c2c1f504009e0adaedd39c17991f9da800	<04>Wiz<00> gave\na hint.	<04>위즈<00>가\n힌트를 줬거든
MSG:5:71	02894D	MSG:0:71	026e027c1c9883168511bc1bbf8502109998830ad1e193c7e6882c0211011d9c026e01f3ab16980acfd79e1098961b1100	When fusing\nthere is a\nseed to{D}\ncombine abilitiesof Talons and\nSaddles.	합성할 때 같이 넣으면\n발톱이나 안장의 능력을\n합칠 수 있는 씨앗이\n있다나 봐
MSG:5:72	02897E	MSG:0:72	92bc83920211011d8932811b150a026e027cab16841118ac8400	At most\nup to 2{D}\nabilities\ncan fuse.	다만 능력은 2개까지만\n합성할 수 있지만
MSG:5:73	028998	MSG:0:73	015c81181f888496849dab920a1f911b828f989da88400	If you\nfind it,{D}\ntry it\nwith many{D}\nthings.	찾으면 뭐든지\n시험해 보라고
MSG:5:74	0289AF	MSG:0:74	01b78992121ca00252035c9e0a0280131e12848800	Seems my\nfamily{D}\nwill\ngrow soon.	실은 곧 가족이\n늘 것 같아요
MSG:5:75	0289C4	MSG:0:75	1bad9617af97870a01ae0341bc821ca08501f616178498889500	The children\nwill soon be{D}\nall grown\nup.	오랜만이에요\n아이들은 금방 자라네요
MSG:5:76	0289DE	MSG:0:76	0404c5c6c00400210d0a19bc808c0241820aa210111a811b841a1100	<04>Kakia<00>!{D}\nCome\nintroduce{D}\nyourself!	<04>카키아<00>!{D}\n이리 와서\n인사드리렴
MSG:5:77	0289FA	MSG:0:77	192c199d85808900	H...{D}\nhello.	아,안녕하세요
MSG:5:78	028A02	MSG:0:78	b0ba3c00	...	메롱~
MSG:5:79	028A06	MSG:0:79	1996210a0404c5c6c004008e80841a112100	Hey!{D}\n<04>Kakia<00>,\nwait!	요 녀석!\n<04>카키아<00>,거기 서!
MSG:5:80	028A18	MSG:0:80	923c210aa8998503511f88151b9600	Hmph!\nHe takes\nafter...	정말~!\n누굴 닮았담
MSG:5:81	028A27	MSG:0:81	c4e9153d3d00	Me...	나인가…
MSG:5:82	028A2D	MSG:0:82	01ae033282bc821f118c9d950aab921f881b119b00	It is\nhard,but{D}\nfun to\nraise{D}\nkids.	아이 키우기는 힘들어요\n그래도 즐거워요
MSG:5:83	028A42	MSG:0:83	8f9d84027715bc1f18ac0af8edf45ded89030fbc1f8400	Everyone\nis safe.{D}\nThe\ndungeon{D}\nstayed.	모두 무사했지만\n던전은 남았네
MSG:5:84	028A59	MSG:0:84	f8edf45ded9e109815960a1402879e01ed189699989da800	My store\nstays open{D}\nusing the\ndungeon.	던전이 있으니까\n가게를 계속할 수 있어
MSG:5:85	028A71	MSG:0:85	8f9d84023901b1ab0a9515bc1f9b00	Glad\nevery{D}\none\nis OK.	모두 무사해서\n다행이에요
MSG:5:86	028A80	MSG:0:86	f8edf45ded9e841784968417820a9515bc1f88152c9b9815bc1f88150d0a9b1f1b85892c9b159684119b00	I am not\nsure if it{D}\nis good or\nbad that the{D}\ndungeon\nstayed.	던전이 사라지지 않은 게\n잘된 건지,잘못된 건지{D}\n저는 모르겠어요
MSG:5:87	028AAB	MSG:0:87	f8edf45dedbc8284853f00	What is{D}\na dungeon?{D}\nIs it	던전이 뭐야?
MSG:5:88	028AB6	MSG:0:88	14921b9a11883f0c00	...cool?¶	재밌어?¶
MSG:5:89	028ABF	MSG:0:89	a4bd105fc7920a8911bc828f9500	I will\ntry to{D}\ngo in\ntoo!	그럼 나도\n들어가 볼래
MSG:5:90	028ACD	MSG:0:90	849da80a818e9d84118800	Oh!{D}\nIs it\nboring?	뭐야\n시시해
MSG:5:91	028AD8	MSG:0:91	3d3d3d3d00	...	……
MSG:5:92	028ADD	MSG:0:92	f8e1a8950a14015f92bc828416bd00	How{D}\nbad! I\nneed{D}\nmoney!	안 돼\n돈이 없으면
MSG:5:93	028AEC	MSG:0:93	5fc7892c027f02670176880a0404c2c1f50400bc821112881a00	I am <04>Wiz<00>!{D}\nI run the\nstorage.	나는 창고지기\n<04>위즈<00>라고 해
MSG:5:94	028B06	MSG:0:94	c6df9e0f0f0f0f0f0f0a04040b0400a8873f00	Are you\n<04>{B}<00>?	혹시 네가\n<04>{B}<00>?
MSG:5:95	028B19	MSG:0:95	1abc16e23bf0e7880a0404c0d3e604009e161f9500	A moogle,<04>Atla<00>,{D}\ncame by.	아까 모그리\n<04>아트라<00>가 왔었어
MSG:5:96	028B2E	MSG:0:96	1e881280851f171a9d0ac0c1d2e09c01b3bc820a179815960d0a027f02679c018e188311820a1799bc820266bc821f9500	He said\nsince he\nwill be{D}\nbringing\nitems\nsoon,he{D}\nwanted\nto rent a\nstoreroom.	조만간 아이템을\n잔뜩 가지고\n올 테니까{D}\n창고를 비워 달라고\n하더라고
MSG:5:97	028B5F	MSG:0:97	921b151b820af8edf45dedab920a015c81181f8815843f00	Maybe\nit is\nitems{D}\nfound in\ndungeons?	혹시\n던전이라도\n찾은 걸까?
MSG:5:98	028B77	MSG:0:98	14015f9e1f8ebc1f960a8e1f1411ab9500	You need\nmoney!	돈이 모이면\n또 와
MSG:5:99	028B88	MSG:0:99	1e121e122c5fc7890a027f0267017684881a0d0aac12a8112c027f02679c0a1597828f841115113f00	Right. I\nmanage{D}\nthe store-house.{D}\nNeed some\nstorage?	그래그래,나는\n창고지기야{D}\n어때,창고를\n빌려 보지 않을래?
MSG:5:100	028BB1	MSG:0:100	318188027f0267852c3130c90ac0c1d2e09e021098881a00	One\nstoreroom{D}\nholds 10\nitems.	창고 1개에 아이템이\n10개 들어가
MSG:5:101	028BC9	MSG:0:101	ac12a8112c027f026731810a0700efe81a0a15979815113f0c00	Rent one?\n{7:00}	어때,창고 1개\n{7:00}길이야\n빌릴래?¶
MSG:5:102	028BE3	MSG:0:102	021e02408584bc1f960a168217991f9611111a00	I will\nbe here{D}\nif you\nneed me.	필요해지면\n오면 돼
MSG:5:103	028BF7	MSG:0:103	8e11ac10973c00	Thanks!	매번 고마워~
MSG:5:104	028BFE	MSG:0:104	02f918980a02729701c41c0a93919800	Give\nTake\nEnd	맡긴다\n꺼낸다\n그만둔다
MSG:5:105	028C0E	MSG:0:105	0fc2c1f588027f02670f0c00	Storage¶	 위즈의 창고 ¶
MSG:5:106	028C1A	MSG:0:106	9212dbc7ea9e11bcb211a89500	Your bag is\nalready full.	이제 주머니가 가득 찼어
MSG:5:107	028C27	MSG:0:107	108e9790971b8411ab0a94bc17979399ad11111a00	Working\ntoo hard{D}\nis bad.\nRelax\nsome!	너무 무리하지 말고\n천천히 하면 돼
MSG:5:108	028C3C	MSG:0:108	fce8018f9e198801ef8802b51b1101c00149850a84bc1f881a00	<04>Chip<00> is new\nto living in{D}\nthe village.	도르가 이 마을의\n새 주민이 됐어
MSG:5:109	028C56	MSG:0:109	159b111101c001499e8b13820a12991b11159f971a00	Glad to\nsee more{D}\ncute new\nresidents!	귀여운 주민이 늘어서\n기쁘기 그지없어
MSG:5:110	028C6C	MSG:0:110	1e99851b82920404c5dfe67b7b0400890aa811a4bf12af848815b700	I really\nhope that{D}\n<04>Camillas Dad<00>\nis OK.	그나저나 <04>카미라 아빠<00>는\n괜찮은 걸까
